tf	cell_line	fold	auc_roc	mcc	features	best_params
TFAP4	HepG2	7	0.5433445744891887	0.04227029505402979	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFAP4	HepG2	8	0.5004959333465582	0.0423207369515159	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
TFAP4	HepG2	9	0.5976988692719698	0.11268723396380222	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
TFAP4	HepG2	10	0.5540567347748463	0.07067534927402196	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
TFAP4	HepG2	1	0.5938967136150235	0.14675362745237336	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}
TFAP4	HepG2	2	0.5031298904538342	0.03501564945226917	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}
TFAP4	HepG2	3	0.556338028169014	0.11876345365259569	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200}
TFAP4	HepG2	4	0.5487089201877934	0.09064194636764236	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFAP4	HepG2	5	0.5753129890453834	0.09192771195538435	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
TFAP4	HepG2	6	0.41412363067292646	-0.06572246168765922	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}
TFAP4	HepG2	7	0.5284665740924419	0.0	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}
TFAP4	HepG2	8	0.5635786550287641	0.14119562368122626	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 50}
TFAP4	HepG2	9	0.6500694306685182	0.1691651623303803	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
TFAP4	HepG2	10	0.6306288434834358	0.15517603548889164	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 50}
TFCP2	K562	1	0.8051470588235294	0.3420287057536062	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
TFCP2	K562	2	0.8125	0.39407655228132893	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}
TFCP2	K562	3	0.8198529411764706	0.520298745254806	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
TFCP2	K562	4	0.823529411764706	0.575649675601062	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 7, 'classifier__n_estimators': 100}
TFCP2	K562	5	0.8860294117647058	0.6394449716263073	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFCP2	K562	6	0.8308823529411764	0.45588235294117646	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
TFCP2	K562	7	0.828125	0.629940788348712	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 7, 'classifier__n_estimators': 100}
TFCP2	K562	8	0.73828125	0.2519763153394848	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}
TFCP2	K562	9	0.9140625	0.75	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
TFCP2	K562	10	0.84375	0.5039526306789696	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}
TFCP2	K562	1	0.8713235294117647	0.520298745254806	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
TFCP2	K562	2	0.8161764705882353	0.39407655228132893	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFCP2	K562	3	0.9117647058823529	0.7069467841755195	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFCP2	K562	4	0.7904411764705882	0.520298745254806	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
TFCP2	K562	5	0.7426470588235294	0.3420287057536062	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200}
TFCP2	K562	6	0.7334558823529412	0.5271016357912215	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
TFCP2	K562	7	0.7734375	0.4383570037596047	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFCP2	K562	8	0.765625	0.5	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFCP2	K562	9	0.88671875	0.5726562866782	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFCP2	K562	10	0.83984375	0.5163977794943222	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	HepG2	1	0.6249864835640138	0.18042161666730167	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFDP1	HepG2	2	0.6293928416955017	0.1806863767129895	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFDP1	HepG2	3	0.6456395977508651	0.2209708691207961	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	HepG2	4	0.6503433174740484	0.2101861933191919	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFDP1	HepG2	5	0.65811526816609	0.22233204294660425	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	HepG2	6	0.6414089532871972	0.20220724891822695	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	HepG2	7	0.6230328847406121	0.16399560992131548	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFDP1	HepG2	8	0.6494464944649446	0.17501396464425362	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	HepG2	9	0.6373724766659431	0.1834507693425917	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	HepG2	10	0.6234737898849577	0.1860288433075639	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	HepG2	1	0.6818771626297577	0.2647130384033433	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFDP1	HepG2	2	0.630690419550173	0.18753168717765076	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
TFDP1	HepG2	3	0.6772275086505191	0.26103117587625657	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFDP1	HepG2	4	0.6448556444636678	0.21421619847986761	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFDP1	HepG2	5	0.6385029195501731	0.1840026849867691	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
TFDP1	HepG2	6	0.6479238754325258	0.20623947784607635	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFDP1	HepG2	7	0.6257190145430865	0.19342758854878775	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	HepG2	8	0.6763484914260907	0.2780996052405532	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFDP1	HepG2	9	0.6250542652485348	0.16021110054106052	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFDP1	HepG2	10	0.6104365639244628	0.16023388640890648	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFDP1	K562	1	0.6844980677217519	0.23315603092451115	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFDP1	K562	2	0.6309808612440191	0.17152472334949576	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	K562	3	0.6488084284136916	0.2038600446813918	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFDP1	K562	4	0.6491304747883694	0.22301711446448289	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	K562	5	0.7365477071005918	0.3606144334632337	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFDP1	K562	6	0.6676451553254439	0.27989618143173234	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	K562	7	0.6464497041420119	0.21154824117654905	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFDP1	K562	8	0.6495931952662722	0.21477985253575393	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}
TFDP1	K562	9	0.6677144970414199	0.23259352185183216	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
TFDP1	K562	10	0.597610022189349	0.17314897675202406	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFDP1	K562	1	0.736267022451233	0.37703430038314306	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	K562	2	0.6895012881854986	0.24256811788689905	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFDP1	K562	3	0.6513157894736842	0.21862421669217375	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFDP1	K562	4	0.6593669488406331	0.251910943874534	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFDP1	K562	5	0.7360623150887574	0.3606811475092617	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	K562	6	0.6863211908284024	0.2717038378784716	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	K562	7	0.6823455991124262	0.30770653262043496	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFDP1	K562	8	0.6709966715976332	0.2695424583870236	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFDP1	K562	9	0.6866447855029585	0.3082056514117678	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFDP1	K562	10	0.6349852071005917	0.19713589029323442	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200}
TFE3	HepG2	1	0.6609750566893424	0.23819247936459562	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFE3	HepG2	2	0.61578231292517	0.17664166892972677	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFE3	HepG2	3	0.6622222222222223	0.2716781864757402	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFE3	HepG2	4	0.6284126984126985	0.19061455511114522	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFE3	HepG2	5	0.6487301587301586	0.2345088235604828	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFE3	HepG2	6	0.6748299319727891	0.2715794908572071	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFE3	HepG2	7	0.6321995464852608	0.21114838475157283	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFE3	HepG2	8	0.6624263038548752	0.23819247936459562	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFE3	HepG2	9	0.611164274322169	0.13125996810207335	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFE3	HepG2	10	0.6435178856231488	0.20795996812318662	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFE3	HepG2	1	0.6948299319727892	0.2672612419124244	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFE3	HepG2	2	0.6313605442176871	0.20560516993749828	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TFE3	HepG2	3	0.6541269841269841	0.23335714650207762	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
TFE3	HepG2	4	0.6314058956916099	0.18573323905267403	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFE3	HepG2	5	0.6539455782312924	0.25718951707014065	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFE3	HepG2	6	0.6573015873015873	0.20180183819889372	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFE3	HepG2	7	0.6399319727891157	0.19333826352191386	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFE3	HepG2	8	0.6511111111111112	0.2049502108501198	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFE3	HepG2	9	0.6310093415356572	0.17939961929422213	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFE3	HepG2	10	0.6637275005696058	0.2268964943293839	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFE3	K562	1	0.8960317460317461	0.7239552378970955	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TFE3	K562	2	0.888154761904762	0.6899979874012545	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFE3	K562	3	0.9009685905612246	0.7142857142857143	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFE3	K562	4	0.9045360331632654	0.6788149884850382	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 50}
TFE3	K562	5	0.9184470663265307	0.7589588238978968	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFE3	K562	6	0.8759367028061225	0.6473794909589354	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TFE3	K562	7	0.8984574298469388	0.6790046053972701	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 50}
TFE3	K562	8	0.8938536352040817	0.6562565395787766	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFE3	K562	9	0.9187659438775511	0.7635831070242289	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
TFE3	K562	10	0.8886918048469388	0.7187571623958029	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TFE3	K562	1	0.901845238095238	0.702148539315347	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFE3	K562	2	0.8855952380952381	0.6849298796652327	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFE3	K562	3	0.9047751913265305	0.7187571623958029	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
TFE3	K562	4	0.8964046556122449	0.6756236659496405	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFE3	K562	5	0.9297074298469388	0.7634613307170894	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFE3	K562	6	0.8844666772959183	0.6116132375666149	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
TFE3	K562	7	0.8962651466836734	0.6620085362900152	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFE3	K562	8	0.9010881696428572	0.6429596637321838	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFE3	K562	9	0.9280532525510204	0.7589588238978968	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TFE3	K562	10	0.9017059948979592	0.7098285019933706	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
TGIF2	HepG2	1	0.5288888888888889	-0.022792115291927588	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TGIF2	HepG2	2	0.5945679012345679	0.15617376188860607	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 50}
TGIF2	HepG2	3	0.6214814814814815	0.09600307214746387	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
TGIF2	HepG2	4	0.5525925925925926	0.06673260799501936	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 100}
TGIF2	HepG2	5	0.5525252525252525	0.12443109925505708	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
TGIF2	HepG2	6	0.5752525252525252	0.1681872004181512	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TGIF2	HepG2	7	0.4939393939393939	0.05724443869653942	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TGIF2	HepG2	8	0.5737373737373737	0.05606060606060606	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TGIF2	HepG2	9	0.51010101010101	0.040783522661398064	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TGIF2	HepG2	10	0.5353535353535354	0.15197908769841692	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TGIF2	HepG2	1	0.6335802469135803	0.2222771122371935	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 300}
TGIF2	HepG2	2	0.5906172839506172	0.2051290376273483	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TGIF2	HepG2	3	0.6844444444444444	0.2891746346450839	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TGIF2	HepG2	4	0.5417283950617284	0.0445435403187374	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TGIF2	HepG2	5	0.6353535353535354	0.2360436502508544	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TGIF2	HepG2	6	0.6823232323232322	0.21363636363636362	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 200}
TGIF2	HepG2	7	0.6222222222222222	0.23585858585858585	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
TGIF2	HepG2	8	0.5863636363636364	0.19143519554474442	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
TGIF2	HepG2	9	0.5101010101010102	0.03383838383838384	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
TGIF2	HepG2	10	0.5853535353535354	0.19389877925540583	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
THAP1	K562	1	0.59	0.0	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 300}
THAP1	K562	2	0.6875	0.3614784456460256	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
THAP1	K562	3	0.6325	0.2668802563418119	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 7, 'classifier__n_estimators': 200}
THAP1	K562	4	0.49749999999999994	-0.05006261743217589	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 10, 'classifier__n_estimators': 50}
THAP1	K562	5	0.5325	0.05057217374241736	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
THAP1	K562	6	0.72	0.3144854510165755	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 100}
THAP1	K562	7	0.6947368421052631	0.13788820796114815	1mer	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}
THAP1	K562	8	0.6157894736842106	0.02631578947368421	1mer	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 200}
THAP1	K562	9	0.5249999999999999	0.029178642683553482	1mer	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
THAP1	K562	10	0.6526315789473685	0.2360817453487509	1mer	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300}
THAP1	K562	1	0.55375	0.2668802563418119	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}
THAP1	K562	2	0.6749999999999999	0.25031308716087947	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.2, 'classifier__max_depth': 3, 'classifier__n_estimators': 50}
THAP1	K562	3	0.7350000000000001	0.30151134457776363	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.3, 'classifier__max_depth': 10, 'classifier__n_estimators': 50}
THAP1	K562	4	0.675	0.2	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}
THAP1	K562	5	0.675	0.20100756305184242	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300}
THAP1	K562	6	0.7099999999999999	0.30151134457776363	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 50}
THAP1	K562	7	0.6368421052631579	0.33245498310218435	1mer_DNaseI_NPP_twistDisp_trx_stiffness	{'classifier__learning_rate': 0.01, 'classifier__max_depth': 7, 'classifier__n_estimators': 200}
